pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rung,seed
16239.0,690.0,16929.0,159111.0,1.0,1.0,1.0,0.0,0,22776.0,181760.0,204536.0,-27941.0,1.0,1.0,1.0,0.0,0,72355.0,66730.0,139085.0,372900.0,1.0,1.0,1.0,0.0,0,111370.0,249180.0,360550.0,504070.0,1.0,1.0,1.0,0.0,0,167.0,536.0,1163.0,4377.0,39,d,12
15858.0,440.0,16298.0,161402.0,1.0,1.0,1.0,0.0,0,23188.0,164120.0,187308.0,-11128.0,1.0,1.0,1.0,0.0,0,71909.0,64430.0,136339.0,373441.0,1.0,1.0,1.0,0.0,0,110955.0,228990.0,339945.0,523715.0,1.0,1.0,1.0,0.0,0,175.0,525.0,1096.0,4192.0,39,d,13
16002.0,570.0,16572.0,158828.0,1.0,1.0,1.0,0.0,0,22447.0,160100.0,182547.0,-5632.0,1.0,1.0,1.0,0.0,0,72780.0,60950.0,133730.0,377665.0,1.0,1.0,1.0,0.0,0,111229.0,221620.0,332849.0,530861.0,1.0,1.0,1.0,0.0,0,178.0,505.0,1034.0,3928.0,38,d,14
16835.0,380.0,17215.0,158750.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,22508.0,188230.0,210738.0,-33093.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,71097.0,63350.0,134447.0,377263.0,1.0,1.0,1.0,0.0,0,110440.0,251960.0,362400.0,502920.0,1.0,1.0,1.0,0.0,0,155.0,556.0,1200.0,4084.0,39,d,15
16737.0,320.0,17057.0,157928.0,1.0,1.0,1.0,0.0,0,22595.0,170310.0,192905.0,-16655.0,1.0,1.0,1.0,0.0,0,73191.0,67860.0,141051.0,370759.0,1.0,1.0,1.0,0.0,0,112523.0,238490.0,351013.0,512032.0,1.0,1.0,1.0,0.0,0,174.0,550.0,1149.0,4486.0,39,d,16
16322.0,160.0,16482.0,158758.0,1.0,1.0,1.0,0.0,0,22085.0,185350.0,207435.0,-29130.0,1.0,1.0,1.0,0.0,0,72365.0,58560.0,130925.0,378575.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,110772.0,244070.0,354842.0,508203.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,167.0,517.0,1136.0,3719.0,37,d,17
16367.0,990.0,17357.0,158483.0,1.0,1.0,1.0,0.0,0,22735.0,179500.0,202235.0,-25625.0,1.0,1.0,1.0,0.0,0,71787.0,64430.0,136217.0,375243.0,1.0,1.0,1.0,0.0,0,110889.0,244920.0,355809.0,508101.0,1.0,1.0,1.0,0.0,0,170.0,540.0,1168.0,4147.0,39,d,18
16506.0,320.0,16826.0,159039.0,1.0,1.0,1.0,0.0,0,22878.0,173500.0,196378.0,-19453.0,1.0,1.0,1.0,0.0,0,72041.0,63230.0,135271.0,374039.0,1.0,1.0,1.0,0.0,0,111425.0,237050.0,348475.0,513625.0,1.0,1.0,1.0,0.0,0,165.0,524.0,1120.0,4120.0,39,d,19
16187.0,610.0,16797.0,160748.0,1.0,1.0,1.0,0.0,0,22906.0,177350.0,200256.0,-22916.0,1.0,1.0,1.0,0.0,0,71869.0,62780.0,134649.0,376216.0,1.0,1.0,1.0,0.0,0,110962.0,240740.0,351702.0,514048.0,1.0,1.0,1.0,0.0,0,162.0,522.0,1113.0,4073.0,39,d,20
16917.0,770.0,17687.0,158628.0,1.0,1.0,1.0,0.0,0,23603.0,172340.0,195943.0,-20318.0,1.0,1.0,1.0,0.0,0,71050.0,66110.0,137160.0,373070.0,1.0,1.0,1.0,0.0,0,111570.0,239220.0,350790.0,511380.0,1.0,1.0,1.0,0.0,0,182.0,502.0,1116.0,4337.0,40,d,21
16980.0,260.0,17240.0,160170.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,23634.0,171050.0,194684.0,-18004.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,71883.0,60810.0,132693.0,377497.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,112497.0,232120.0,344617.0,519663.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,166.0,529.0,1097.0,3886.0,39,d,22
17188.0,170.0,17358.0,157997.0,1.0,1.0,1.0,0.0,0,22671.0,171700.0,194371.0,-17636.0,1.0,1.0,1.0,0.0,0,72570.0,65320.0,137890.0,372020.0,1.0,1.0,1.0,0.0,0,112429.0,237190.0,349619.0,512381.0,1.0,1.0,1.0,0.0,0,171.0,518.0,1107.0,4247.0,39,d,23
16891.0,220.0,17111.0,158069.0,1.0,1.0,1.0,0.0,0,22245.0,176770.0,199015.0,-20930.0,1.0,1.0,1.0,0.0,0,73174.0,60640.0,133814.0,378751.0,1.0,1.0,1.0,0.0,0,112310.0,237630.0,349940.0,515890.0,1.0,1.0,1.0,0.0,0,172.0,535.0,1126.0,3901.0,38,d,24
16266.0,290.0,16556.0,159984.0,1.0,1.0,1.0,0.0,0,23505.0,168020.0,191525.0,-15680.0,1.0,1.0,1.0,0.0,0,71411.0,61830.0,133241.0,378834.0,1.0,1.0,1.0,0.0,0,111182.0,230140.0,341322.0,523138.0,1.0,1.0,1.0,0.0,0,171.0,545.0,1147.0,4050.0,38,d,25
16753.0,310.0,17063.0,158947.0,1.0,1.0,1.0,0.0,0,22655.0,170440.0,193095.0,-17210.0,1.0,1.0,1.0,0.0,0,71358.0,62630.0,133988.0,377807.0,1.0,1.0,1.0,0.0,0,110766.0,233380.0,344146.0,519544.0,1.0,1.0,1.0,0.0,0,159.0,502.0,1049.0,4054.0,40,d,26
16538.0,660.0,17198.0,158332.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,22850.0,167780.0,190630.0,-14410.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,72459.0,65200.0,137659.0,374351.0,1.0,1.0,1.0,0.0,0,111847.0,233640.0,345487.0,518273.0,1.0,1.0,1.0,0.0,0,165.0,535.0,1138.0,4271.0,39,d,27
16943.0,110.0,17053.0,158402.0,1.0,1.0,1.0,0.0,0,22391.0,172100.0,194491.0,-17066.0,1.0,1.0,1.0,0.0,0,72437.0,63170.0,135607.0,375283.0,1.0,1.0,1.0,0.0,0,111771.0,235380.0,347151.0,516619.0,1.0,1.0,1.0,0.0,0,157.0,541.0,1118.0,4076.0,39,d,28
16583.0,590.0,17173.0,158447.0,1.0,1.0,1.0,0.0,0,22852.0,171370.0,194222.0,-16677.0,1.0,1.0,1.0,0.0,0,72413.0,64340.0,136753.0,374022.0,1.0,1.0,1.0,0.0,0,111848.0,236300.0,348148.0,515792.0,1.0,1.0,1.0,0.0,0,169.0,506.0,1101.0,4203.0,39,d,29
16634.0,690.0,17324.0,158421.0,1.0,1.0,1.0,0.0,0,23392.0,181630.0,205022.0,-27052.0,1.0,1.0,1.0,0.0,0,73048.0,63420.0,136468.0,373187.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,113074.0,245740.0,358814.0,504556.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,165.0,565.0,1181.0,4170.0,39,d,30
