pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rung,seed
20250.0,130.0,20380.0,184485.0,0.9998567540466982,0.9998563218390805,0.9998565382684169,4.322076176954681e-07,2.0,1555.0,2181840.0,2183395.0,-2019370.0,0.8231525625744934,0.8231089934484812,0.8231307715221924,4.356912601222174e-05,1294.0,116555.0,564350.0,680905.0,-67630.0,1.019555023446074,1.0191526698420657,1.0193543547298143,0.0004023536040083098,307.0,138360.0,2746320.0,2884680.0,-1902515.0,0.9764071252852782,0.9759971446417418,0.9762024940617577,0.0004099806435363673,1603.0,3055.0,159.0,7455.0,102005.0,14,b,23
20198.0,140.0,20338.0,184392.0,0.9997128499641063,1.0,0.9998563011927001,-0.0002871500358937462,2.0,1462.0,2195980.0,2197442.0,-2031957.0,0.8262756247194374,0.8270389419544453,0.8266607354685647,-0.0007633172350078876,1292.0,118672.0,564720.0,683392.0,-67477.0,1.018445585522708,1.0188623051722425,1.0186543962193757,-0.0004167196495346026,296.0,140332.0,2760840.0,2901172.0,-1915042.0,0.9764737294923903,0.9764924492685229,0.9764831166526157,-1.8719776132547494e-05,1590.0,3070.0,165.0,7452.0,102326.0,14,b,24
19226.0,210.0,19436.0,186554.0,0.9997155454416157,0.9997134259922625,0.9997144896502498,2.1194493531329073e-06,4.0,1470.0,2167380.0,2168850.0,-2005435.0,0.8252571939764425,0.8255761409850881,0.8254158549378091,-0.0003189470086456536,1298.0,117632.0,557240.0,674872.0,-59317.0,1.0185919682697075,1.018169077531408,1.0183815288052007,0.0004228907382994862,294.0,138328.0,2724830.0,2863158.0,-1878198.0,0.9764362392355787,0.9762776438372474,0.9763573068661581,0.000158595398331296,1596.0,3039.0,151.0,7379.0,101504.0,14,b,25
20453.0,230.0,20683.0,184847.0,1.0,0.9994292237442922,0.999713672154617,0.0005707762557077833,4.0,1703.0,2151900.0,2153603.0,-1989958.0,0.8254442287591459,0.8263419034731619,0.8258915193287384,-0.0008976747140160279,1282.0,118576.0,552250.0,670826.0,-55181.0,1.0188566595353004,1.0185222166749874,1.0186897256348277,0.00033444286031292236,292.0,140732.0,2704380.0,2845112.0,-1860292.0,0.9765981397002192,0.9766095758259372,0.9766038519133542,-1.1436125717967371e-05,1578.0,3027.0,171.0,7340.0,100445.0,14,b,26
20018.0,550.0,20568.0,184467.0,0.9984299172138167,0.9998559700417687,0.9991397232776543,-0.0014260528279520512,5.0,1292.0,2167640.0,2168932.0,-2005227.0,0.8257485029940119,0.8254039497307002,0.8255761747979646,0.00034455326331173097,1288.0,117836.0,560280.0,678116.0,-62166.0,1.0188847583643124,1.0188735919899874,1.018879202988792,1.116637432496681e-05,292.0,139146.0,2728470.0,2867616.0,-1882926.0,0.9765511945896459,0.9764597345396108,0.9765056401286631,9.146005003513036e-05,1585.0,3044.0,167.0,7399.0,101535.0,14,b,27
20233.0,110.0,20343.0,184632.0,0.9998563218390805,0.9998567129961312,0.9998565176841955,-3.911570507497686e-07,1.0,1466.0,2186890.0,2188356.0,-2023826.0,0.8220566318926975,0.8244104997775471,0.8232364528357987,-0.002353867884849592,1292.0,117841.0,564970.0,682811.0,-68301.0,1.0199201198202696,1.0193612774451097,1.019640628899426,0.000558842375159907,300.0,139540.0,2751970.0,2891510.0,-1907495.0,0.976379821958457,0.9763935785794681,0.9763867065903769,-1.3756621011107306e-05,1593.0,3063.0,161.0,7464.0,102073.0,14,b,28
19736.0,330.0,20066.0,185039.0,0.9998569589472178,0.9994245432311898,0.9996413713957826,0.00043241571602803397,5.0,1630.0,2194740.0,2196370.0,-2031595.0,0.8262862211709048,0.823117076808352,0.8247085900957755,0.003169144362552778,1287.0,118788.0,568100.0,686888.0,-72178.0,1.0192873162222775,1.0196519651965197,1.019469335796121,-0.00036464897424215437,294.0,140154.0,2763170.0,2903324.0,-1918734.0,0.9766706091070373,0.976317822547097,0.9764946497910306,0.00035278655994031016,1586.0,3068.0,168.0,7482.0,102597.0,14,b,29
19778.0,10.0,19788.0,185497.0,1.0,1.0,1.0,0.0,0.0,1527.0,2218970.0,2220497.0,-2055592.0,0.824439858490566,0.8250298329355609,0.8247330960854092,-0.0005899744449948674,1301.0,117522.0,570120.0,687642.0,-74217.0,1.0196508728179552,1.0185324317555722,1.0190928401849306,0.0011184410623830132,297.0,138827.0,2789100.0,2927927.0,-1944312.0,0.9764431176661839,0.9761189591078067,0.9762815381422515,0.00032415855837719665,1598.0,3079.0,169.0,7495.0,103605.0,14,b,30
20595.0,120.0,20715.0,184530.0,1.0,0.999856918014022,0.9999283051333524,0.0001430819859780108,1.0,6248.0,1035590.0,1041838.0,-838243.0,0.96260017809439,0.9627053426076662,0.9626528343831049,-0.00010516451327613474,504.0,156677.0,152300.0,308977.0,283783.0,0.999801093983093,1.0,0.9999002170279642,-0.00019890601690697451,4.0,183520.0,1188010.0,1371530.0,-369930.0,0.9924276037507025,0.9924977018651958,0.9924626092107212,-7.009811449332215e-05,509.0,1108.0,590.0,3040.0,38129.0,7,c,11
19194.0,380.0,19574.0,185906.0,0.9992872416250891,0.9998561771897023,0.9995704467353952,-0.0005689355646132377,6.0,6786.0,1024250.0,1031036.0,-828581.0,0.9631947548800477,0.9632671345378527,0.963230906921241,-7.237965780504396e-05,493.0,154350.0,152480.0,306830.0,286760.0,1.0,0.9998007174172977,0.9999003313981013,0.00019928258270229815,4.0,180330.0,1177110.0,1357440.0,-355915.0,0.9925415100482434,0.9925567878536267,0.9925491415959353,-1.5277805383240306e-05,503.0,1096.0,596.0,3044.0,37969.0,7,c,12
