seed,pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,pre_bullwhip_ds1,pre_bullwhip_ds2,during_bullwhip_ds1,during_bullwhip_ds2,post_bullwhip_ds1,post_bullwhip_ds2,episode_bullwhip_ds1,episode_bullwhip_ds2,policy,premium,coverage,dp_cost
30,36730.0,2390.0,39120.0,137155.0,1.0,1.0,1.0,0.0,0,7891.0,909040.0,916931.0,-740101.0,1.0,1.0,1.0,0.0,0,159291.0,99890.0,259181.0,251199.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,203912.0,1011320.0,1215232.0,-351747.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,710.0,554.0,3019.0,22685.0,6,1.6572593536814746,2.4453404590351666,1.4592349435274232,1.0809777476060496,1.1937130258146231,1.1992032975061608,1.1688684464369743,1.1989174239731846,h2_buffer_B360_d,22169.0,-83100.0,1176112.0
11,41055.0,390.0,41445.0,134015.0,1.0,1.0,1.0,0.0,0,6557.0,972340.0,978897.0,-803057.0,1.0,1.0,1.0,0.0,0,172158.0,106760.0,278918.0,234467.0,1.0,1.0,1.0,0.0,0,219770.0,1079490.0,1299260.0,-434575.0,1.0,1.0,1.0,0.0,0,694.0,681.0,3366.0,21416.0,6,1.9391220828054112,1.7568742753023023,1.4078866146916815,1.1530162067178245,1.2098184557624858,1.2040373321656903,1.170024803800048,1.2271886485426904,h2_buffer_B480_d,24808.0,-188723.0,1257815.0
12,40047.0,740.0,40787.0,135038.0,1.0,1.0,1.0,0.0,0,6744.0,962850.0,969594.0,-795114.0,1.0,1.0,1.0,0.0,0,169711.0,107190.0,276901.0,237269.0,1.0,1.0,1.0,0.0,0,216502.0,1070780.0,1287282.0,-422807.0,1.0,1.0,1.0,0.0,0,693.0,670.0,3349.0,21453.0,6,1.5911179279089014,1.251183204006384,1.4096130260271138,1.1683854781382514,1.2333392632724587,1.1982301027205138,1.176992325139124,1.2263093685585327,h2_buffer_B480_d,24761.0,-189423.0,1246495.0
13,39372.0,530.0,39902.0,137618.0,1.0,1.0,1.0,0.0,0,7054.0,951240.0,958294.0,-784244.0,1.0,1.0,1.0,0.0,0,169337.0,104560.0,273897.0,238073.0,1.0,1.0,1.0,0.0,0,215763.0,1056330.0,1272093.0,-408553.0,1.0,1.0,1.0,0.0,0,684.0,636.0,3265.0,21097.0,6,1.9115358212491422,1.5617911336280934,1.4190796913475923,1.122656640140181,1.225598076504638,1.205640748540671,1.172808088836531,1.2196747324400994,h2_buffer_B480_d,24695.0,-182767.0,1232191.0
14,39807.0,570.0,40377.0,134863.0,1.0,1.0,1.0,0.0,0,6564.0,958900.0,965464.0,-790774.0,1.0,1.0,1.0,0.0,0,172566.0,104240.0,276806.0,237109.0,1.0,1.0,1.0,0.0,0,218937.0,1063710.0,1282647.0,-418802.0,1.0,1.0,1.0,0.0,0,679.0,660.0,3306.0,20883.0,6,1.6581901186590955,1.6173477984124611,1.4186133411349975,1.1194396537192761,1.216183048744735,1.202145617918042,1.1697656808148669,1.216319682855779,h2_buffer_B480_d,24665.0,-182333.0,1242270.0
15,40344.0,410.0,40754.0,135021.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,6830.0,978840.0,985670.0,-809665.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,173660.0,104130.0,277790.0,236135.0,1.0,1.0,1.0,0.0,0,220834.0,1083380.0,1304214.0,-438509.0,1.0,1.0,1.0,0.0,0,700.0,663.0,3356.0,21827.0,6,1.8028058378237748,1.449612176060841,1.406472174619242,1.1436567141736567,1.2011979522295644,1.2102103030246836,1.165845138153429,1.2247570025259453,h2_buffer_B480_d,24679.0,-177582.0,1263460.0
16,40826.0,360.0,41186.0,133664.0,1.0,1.0,1.0,0.0,0,6561.0,957250.0,963811.0,-789631.0,1.0,1.0,1.0,0.0,0,172636.0,105300.0,277936.0,236239.0,1.0,1.0,1.0,0.0,0,220023.0,1062910.0,1282933.0,-419728.0,1.0,1.0,1.0,0.0,0,681.0,675.0,3335.0,21003.0,6,1.561479865771812,1.3209517294543736,1.3984664878689965,1.1237027455335047,1.2092415594122012,1.2067882036816,1.1656141699712064,1.2170806678762003,h2_buffer_B480_d,24861.0,-180391.0,1241747.0
17,40520.0,160.0,40680.0,134440.0,1.0,1.0,1.0,0.0,0,6666.0,987060.0,993726.0,-817201.0,1.0,1.0,1.0,0.0,0,172911.0,105960.0,278871.0,232499.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,220097.0,1093180.0,1313277.0,-450262.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,706.0,661.0,3360.0,21979.0,6,1.5696177926914103,1.3666956588902583,1.3987384417237374,1.1684089185002822,1.199662658647702,1.1956031496994164,1.1638860822109087,1.225165355360046,h2_buffer_B480_d,24700.0,-204283.0,1272597.0
18,40271.0,1030.0,41301.0,134364.0,1.0,1.0,1.0,0.0,0,6586.0,957180.0,963766.0,-789186.0,1.0,1.0,1.0,0.0,0,170119.0,106770.0,276889.0,236646.0,1.0,1.0,1.0,0.0,0,216976.0,1064980.0,1281956.0,-418176.0,1.0,1.0,1.0,0.0,0,680.0,677.0,3352.0,21003.0,6,2.138924193791603,1.8445219826195385,1.421496254466085,1.117846854195849,1.2011731707417828,1.2061309753383593,1.171083752787575,1.2216061393615916,h2_buffer_B480_d,24652.0,-189058.0,1240655.0
19,40303.0,400.0,40703.0,134922.0,1.0,1.0,1.0,0.0,0,6765.0,973600.0,980365.0,-805290.0,1.0,1.0,1.0,0.0,0,170837.0,103720.0,274557.0,236683.0,1.0,1.0,1.0,0.0,0,217905.0,1077720.0,1295625.0,-433685.0,1.0,1.0,1.0,0.0,0,693.0,687.0,3387.0,21549.0,6,2.4642389985699666,1.8464489183033541,1.4033533218652248,1.1876318261683672,1.2328050353828865,1.196842751398907,1.179464015180976,1.2335730446428173,h2_buffer_B480_d,24773.0,-185557.0,1254922.0
20,39977.0,700.0,40677.0,136723.0,1.0,1.0,1.0,0.0,0,7000.0,971600.0,978600.0,-802955.0,1.0,1.0,1.0,0.0,0,170723.0,105460.0,276183.0,236417.0,1.0,1.0,1.0,0.0,0,217700.0,1077760.0,1295460.0,-429815.0,1.0,1.0,1.0,0.0,0,692.0,673.0,3387.0,21530.0,6,1.4991566972449617,1.292722712494194,1.4041237428290583,1.1514515418848994,1.2196728661612586,1.199579855763492,1.168478956151377,1.2233407228343838,h2_buffer_B480_d,24729.0,-192213.0,1254783.0
21,40449.0,780.0,41229.0,134891.0,1.0,1.0,1.0,0.0,0,7240.0,947540.0,954780.0,-781180.0,1.0,1.0,1.0,0.0,0,167970.0,100510.0,268480.0,243850.0,1.0,1.0,1.0,0.0,0,215659.0,1048830.0,1264489.0,-402439.0,1.0,1.0,1.0,0.0,0,674.0,637.0,3282.0,21056.0,6,1.7105193638717173,1.6165781540295157,1.425739875561122,1.1845251045552687,1.2235388727756105,1.1959893911194863,1.1757294431320031,1.2343066002628038,h2_buffer_B480_d,24756.0,-169352.0,1223260.0
22,40433.0,260.0,40693.0,136537.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,7086.0,964870.0,971956.0,-797076.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,169952.0,105340.0,275292.0,236758.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,217471.0,1070470.0,1287941.0,-423781.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,689.0,679.0,3352.0,21384.0,6,1.692073590167967,1.4216068494481502,1.4106562322228544,1.1582776672717174,1.2421569741145888,1.195456535405689,1.179303739296394,1.2245124144310542,h2_buffer_B480_d,24729.0,-185749.0,1247248.0
23,40747.0,220.0,40967.0,134208.0,1.0,1.0,1.0,0.0,0,6662.0,963640.0,970302.0,-795387.0,1.0,1.0,1.0,0.0,0,171354.0,105810.0,277164.0,234671.0,1.0,1.0,1.0,0.0,0,218763.0,1069670.0,1288433.0,-426508.0,1.0,1.0,1.0,0.0,0,683.0,652.0,3316.0,21224.0,6,2.0034185567010305,1.659805322930784,1.3995270323939843,1.1765359312515347,1.2160102610438894,1.205138460743953,1.172097479739612,1.2331929756257687,h2_buffer_B480_d,24760.0,-178496.0,1247466.0
24,40706.0,380.0,41086.0,133894.0,1.0,1.0,1.0,0.0,0,6549.0,981860.0,988409.0,-812489.0,1.0,1.0,1.0,0.0,0,171868.0,104310.0,276178.0,238597.0,1.0,1.0,1.0,0.0,0,219123.0,1086550.0,1305673.0,-439998.0,1.0,1.0,1.0,0.0,0,688.0,711.0,3425.0,21272.0,6,2.2759796981836806,2.0033607866730287,1.4018981041960887,1.166862848013097,1.2285544760039544,1.1957197923627694,1.171849490581725,1.2307828167785404,h2_buffer_B480_d,24565.0,-198013.0,1264587.0
25,40141.0,540.0,40681.0,135704.0,1.0,1.0,1.0,0.0,0,7074.0,953070.0,960144.0,-786399.0,1.0,1.0,1.0,0.0,0,170315.0,107130.0,277445.0,236930.0,1.0,1.0,1.0,0.0,0,217530.0,1060740.0,1278270.0,-413765.0,1.0,1.0,1.0,0.0,0,683.0,662.0,3322.0,21017.0,6,1.7095659776624927,1.3702990532332293,1.411081096400754,1.1516348093594655,1.2082180826110778,1.2006590374208221,1.1686762847428631,1.2224774314225748,h2_buffer_B480_d,24755.0,-193861.0,1237589.0
26,40300.0,320.0,40620.0,135230.0,1.0,1.0,1.0,0.0,0,6958.0,966110.0,973068.0,-799533.0,1.0,1.0,1.0,0.0,0,171300.0,103950.0,275250.0,239110.0,1.0,1.0,1.0,0.0,0,218558.0,1070380.0,1288938.0,-425193.0,1.0,1.0,1.0,0.0,0,689.0,707.0,3421.0,21187.0,6,1.6490566037735848,1.3905769194464896,1.4065142829527058,1.1131075715667884,1.2264474606169231,1.2101407669606576,1.173215640866906,1.2163972714760969,h2_buffer_B480_d,24663.0,-206395.0,1248318.0
27,40561.0,740.0,41301.0,134069.0,0.9986679986679987,1.0,0.9993304879069378,-0.001332001332001287,0,6443.0,958150.0,964593.0,-790753.0,1.0013986013986014,1.0,1.00069905627403,0.0013986013986013734,0,170335.0,105190.0,275525.0,238960.0,1.0,1.0,1.0,0.0,0,217339.0,1064080.0,1281419.0,-417724.0,1.0,1.0,1.0,0.0,0,685.0,649.0,3304.0,21172.0,6,2.0016043566913173,1.8477556959702157,1.3976866236422747,1.1585737683434665,1.2148617289636796,1.2086528582491995,1.1654192740008427,1.231107084741429,h2_buffer_B480_d,24493.0,-196707.0,1240118.0
28,41192.0,130.0,41322.0,133833.0,1.0,0.9998327479511624,0.9999162408911969,0.00016725204883760725,0,6420.0,969110.0,975530.0,-800475.0,1.0,1.0001729206294312,1.0000867077083153,-0.00017292062943119468,0,169756.0,104500.0,274256.0,239079.0,1.0,1.0,1.0,0.0,0,217368.0,1073740.0,1291108.0,-427563.0,1.0,1.0,1.0,0.0,0,685.0,688.0,3352.0,21210.0,6,2.1253423054417784,1.4329678939515267,1.416187933212377,1.1232385322517182,1.2255713541151312,1.2040097962956264,1.1749335871786628,1.218536842526288,h2_buffer_B480_d,25059.0,-192609.0,1249786.0
29,40250.0,650.0,40900.0,134550.0,1.0,1.0,1.0,0.0,0,6950.0,969720.0,976670.0,-801100.0,1.0,1.0,1.0,0.0,0,173435.0,106160.0,279595.0,233470.0,1.0,1.0,1.0,0.0,0,220635.0,1076530.0,1297165.0,-433080.0,1.0,1.0,1.0,0.0,0,696.0,661.0,3341.0,21589.0,6,1.564046620898682,1.3918127772580497,1.396259764424873,1.1129289547339887,1.21678920739488,1.2127706326733605,1.167157750867761,1.2167887300666143,h2_buffer_B480_d,24669.0,-170310.0,1256265.0
30,42717.0,2390.0,45107.0,131178.0,1.0,1.0,1.0,0.0,0,8359.0,937790.0,946149.0,-770519.0,1.0,1.0,1.0,0.0,0,172139.0,103540.0,275679.0,235806.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,223215.0,1043720.0,1266935.0,-403535.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,700.0,558.0,3150.0,21733.0,6,1.6158964512711866,2.4521236431336666,1.420853092903689,1.134296401503585,1.2085878822523757,1.2011092319544716,1.1719104676108134,1.2116850583038028,h2_buffer_B480_d,28156.0,-128816.0,1221828.0
11,47294.0,390.0,47684.0,127781.0,1.0,1.0,1.0,0.0,0,7306.0,1000390.0,1007696.0,-833056.0,1.0,1.0,1.0,0.0,0,192849.0,113080.0,305929.0,208876.0,1.0,1.0,1.0,0.0,0,247449.0,1113860.0,1361309.0,-496399.0,1.0,1.0,1.0,0.0,0,679.0,672.0,3480.0,20466.0,6,1.902249455113706,1.7665362361070645,1.3781624686211384,1.1517705837487016,1.1830637277954736,1.1474421323502548,1.1629603389794902,1.2016609842750332,h2_buffer_B600_d,31047.0,-244533.0,1313625.0
12,46335.0,740.0,47075.0,128755.0,1.0,1.0,1.0,0.0,0,7558.0,987000.0,994558.0,-821228.0,1.0,1.0,1.0,0.0,0,191581.0,112250.0,303831.0,211764.0,1.0,1.0,1.0,0.0,0,245474.0,1099990.0,1345464.0,-480709.0,1.0,1.0,1.0,0.0,0,675.0,674.0,3478.0,20362.0,6,1.5509557558278428,1.251183204006384,1.3867452846906192,1.1243226537262447,1.183968585175428,1.1433554513828852,1.163322810762253,1.1894783367884332,h2_buffer_B600_d,31049.0,-241317.0,1298389.0
13,45700.0,530.0,46230.0,131295.0,1.0,1.0,1.0,0.0,0,7835.0,985980.0,993815.0,-820915.0,1.0,1.0,1.0,0.0,0,186077.0,110230.0,296307.0,216813.0,1.0,1.0,1.0,0.0,0,239612.0,1096740.0,1336352.0,-472807.0,1.0,1.0,1.0,0.0,0,676.0,640.0,3407.0,20395.0,6,1.9909543220601547,1.5617911336280934,1.3886974390051339,1.1365690722091204,1.2239806928435748,1.2083674559882553,1.17321285485348,1.2236192802163304,h2_buffer_B600_d,31023.0,-240698.0,1290122.0
14,46136.0,570.0,46706.0,128534.0,1.0,1.0,1.0,0.0,0,7342.0,994450.0,1001792.0,-828252.0,1.0,1.0,1.0,0.0,0,186675.0,112830.0,299505.0,215305.0,1.0,1.0,1.0,0.0,0,240153.0,1107850.0,1348003.0,-484413.0,1.0,1.0,1.0,0.0,0,676.0,652.0,3454.0,20244.0,6,1.499033183044388,1.613752193555614,1.3887207194378568,1.1345560013805522,1.2177497750909483,1.1970491218006667,1.173765831455327,1.2196963395117049,h2_buffer_B600_d,30994.0,-241360.0,1301297.0
15,46704.0,410.0,47114.0,128661.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,7425.0,1007200.0,1014625.0,-839820.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,193246.0,113250.0,306496.0,208419.0,1.0,1.0,1.0,0.0,0,247375.0,1120860.0,1368235.0,-502740.0,1.0,1.0,1.0,0.0,0,693.0,664.0,3472.0,20961.0,6,1.9433342085066845,1.4435042919296044,1.38299921659304,1.191451883707897,1.1769298106338033,1.142320709012873,1.1630517259744013,1.2095865097428227,h2_buffer_B600_d,31039.0,-235243.0,1321121.0
16,47134.0,360.0,47494.0,127361.0,1.0,1.0,1.0,0.0,0,7361.0,979660.0,987021.0,-814091.0,1.0,1.0,1.0,0.0,0,191178.0,110990.0,302168.0,213292.0,1.0,1.0,1.0,0.0,0,245673.0,1091010.0,1336683.0,-473438.0,1.0,1.0,1.0,0.0,0,665.0,653.0,3406.0,19999.0,6,1.6212214765100674,1.3209517294543736,1.3737978905698514,1.1372391851483363,1.1826702506058695,1.1460596456796328,1.1617417113603887,1.1942754036008616,h2_buffer_B600_d,31169.0,-227833.0,1289189.0
17,46828.0,160.0,46988.0,128137.0,1.0,1.0,1.0,0.0,0,7444.0,1017300.0,1024744.0,-849319.0,1.0,1.0,1.0,0.0,0,188085.0,111570.0,299655.0,212730.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,242357.0,1129030.0,1371387.0,-508452.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,693.0,673.0,3505.0,21119.0,6,1.5327883946474605,1.3666956588902583,1.3728476193889623,1.1320231848826818,1.2198901789122074,1.2043381613321218,1.1706822717347667,1.2206436212176672,h2_buffer_B600_d,31008.0,-256085.0,1324399.0
18,46590.0,1030.0,47620.0,128050.0,1.0,1.0,1.0,0.0,0,7287.0,992450.0,999737.0,-826357.0,1.0,1.0,1.0,0.0,0,192677.0,113580.0,306257.0,208753.0,1.0,1.0,1.0,0.0,0,246554.0,1107060.0,1353614.0,-489554.0,1.0,1.0,1.0,0.0,0,678.0,683.0,3487.0,20373.0,6,2.1084261433402984,1.8445219826195385,1.3946426635711224,1.150431552030664,1.178980506809715,1.140091208871745,1.1661025559891336,1.1971063851550205,h2_buffer_B600_d,30971.0,-254397.0,1305994.0
19,46561.0,400.0,46961.0,128669.0,1.0,1.0,1.0,0.0,0,7441.0,1000430.0,1007871.0,-833996.0,1.0,1.0,1.0,0.0,0,191978.0,110560.0,302538.0,210187.0,1.0,1.0,1.0,0.0,0,245980.0,1111390.0,1357370.0,-495140.0,1.0,1.0,1.0,0.0,0,679.0,688.0,3500.0,20510.0,6,2.325746338165185,1.8310834758277623,1.3749385704522572,1.1575933048474234,1.189278972622838,1.1381049096918145,1.1660661227162887,1.1992771574822727,h2_buffer_B600_d,31031.0,-241044.0,1310409.0
20,46376.0,700.0,47076.0,130324.0,1.0,1.0,1.0,0.0,0,7745.0,1000140.0,1007885.0,-833400.0,1.0,1.0,1.0,0.0,0,193399.0,112350.0,305749.0,208291.0,1.0,1.0,1.0,0.0,0,247520.0,1113190.0,1360710.0,-494785.0,1.0,1.0,1.0,0.0,0,682.0,659.0,3464.0,20679.0,6,1.4770924566475065,1.292722712494194,1.3739994817440546,1.1514670214027274,1.1821450074450914,1.1450548091210797,1.157385718976862,1.1968436171879862,h2_buffer_B600_d,31128.0,-251064.0,1313634.0
21,46747.0,780.0,47527.0,128593.0,1.0,1.0,1.0,0.0,0,7975.0,986690.0,994665.0,-822165.0,1.0,1.0,1.0,0.0,0,189890.0,107450.0,297340.0,216375.0,1.0,1.0,1.0,0.0,0,244612.0,1094920.0,1339532.0,-477197.0,1.0,1.0,1.0,0.0,0,669.0,650.0,3432.0,20463.0,6,1.8203271239172245,1.6384013266699409,1.3952349299987532,1.1358990865218737,1.1857555168408322,1.1281462925386991,1.1681799504535089,1.19212915673644,h2_buffer_B600_d,31054.0,-238097.0,1292005.0
22,46772.0,260.0,47032.0,130198.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,7846.0,997800.0,1005646.0,-831861.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,192537.0,113130.0,305667.0,207758.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,247155.0,1111190.0,1358345.0,-493905.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,684.0,673.0,3483.0,20705.0,6,1.6091658363523422,1.4216068494481502,1.3864423325739934,1.1408576929691117,1.185414984396557,1.1377887374921294,1.162709843289046,1.192936230125505,h2_buffer_B600_d,31068.0,-249814.0,1311313.0
23,47045.0,220.0,47265.0,127915.0,1.0,1.0,1.0,0.0,0,7441.0,999460.0,1006901.0,-833086.0,1.0,1.0,1.0,0.0,0,186485.0,113010.0,299495.0,213440.0,1.0,1.0,1.0,0.0,0,240971.0,1112690.0,1353661.0,-491731.0,1.0,1.0,1.0,0.0,0,683.0,642.0,3428.0,20700.0,6,1.825385567010309,1.659805322930784,1.3702133124649118,1.1565512935461295,1.2214733323786757,1.203035028109177,1.1717178414213723,1.227988443002922,h2_buffer_B600_d,31058.0,-237426.0,1306396.0
24,47046.0,380.0,47426.0,127559.0,1.0,1.0,1.0,0.0,0,7318.0,1016040.0,1023358.0,-848588.0,1.0,1.0,1.0,0.0,0,192012.0,110670.0,302682.0,213533.0,1.0,1.0,1.0,0.0,0,246376.0,1127090.0,1373466.0,-507496.0,1.0,1.0,1.0,0.0,0,676.0,722.0,3565.0,20398.0,6,2.3211473397407105,1.9999035872432147,1.3739037778305232,1.1498730565729443,1.1861237600807215,1.1418483426204686,1.1624882138495365,1.201975463291868,h2_buffer_B600_d,30905.0,-259466.0,1326040.0
25,46440.0,540.0,46980.0,129405.0,1.0,1.0,1.0,0.0,0,7878.0,983410.0,991288.0,-818688.0,1.0,1.0,1.0,0.0,0,191195.0,114020.0,305215.0,210430.0,1.0,1.0,1.0,0.0,0,245513.0,1097970.0,1343483.0,-478853.0,1.0,1.0,1.0,0.0,0,675.0,668.0,3457.0,20181.0,6,1.6869332448767844,1.383273973907247,1.385129794338396,1.1334210280148598,1.1819549443607167,1.1451917132866059,1.1633026412901009,1.1923775034419763,h2_buffer_B600_d,31054.0,-252775.0,1296503.0
26,46639.0,320.0,46959.0,128896.0,1.0,1.0,1.0,0.0,0,7799.0,991830.0,999629.0,-827244.0,1.0,1.0,1.0,0.0,0,186379.0,110270.0,296649.0,218716.0,1.0,1.0,1.0,0.0,0,240817.0,1102420.0,1343237.0,-479632.0,1.0,1.0,1.0,0.0,0,680.0,667.0,3473.0,20398.0,6,1.7075471698113205,1.3905769194464896,1.376696741892142,1.1296120834735668,1.23338688990038,1.2009626556157817,1.1774745648778917,1.218427471954938,h2_buffer_B600_d,31002.0,-254355.0,1296278.0
27,46820.0,740.0,47560.0,127815.0,0.9986679986679987,1.0,0.9993304879069378,-0.001332001332001287,0,7316.0,969890.0,977206.0,-804566.0,1.0013986013986014,1.0,1.00069905627403,0.0013986013986013734,0,190782.0,109690.0,300472.0,215433.0,1.0,1.0,1.0,0.0,0,244918.0,1080320.0,1325238.0,-461318.0,1.0,1.0,1.0,0.0,0,657.0,625.0,3321.0,19685.0,6,2.1392490307226586,1.8345032327863786,1.3755491888270124,1.1540057126410586,1.1807278642880767,1.1459920693323096,1.1593181183564762,1.2018096192247127,h2_buffer_B600_d,30752.0,-234267.0,1277678.0
28,47410.0,130.0,47540.0,127620.0,1.0,0.9998327479511624,0.9999162408911969,0.00016725204883760725,0,7190.0,995120.0,1002310.0,-828405.0,1.0,1.0001729206294312,1.0000867077083153,-0.00017292062943119468,0,187097.0,111300.0,298397.0,216333.0,1.0,1.0,1.0,0.0,0,241697.0,1106550.0,1348247.0,-484452.0,1.0,1.0,1.0,0.0,0,672.0,651.0,3434.0,20270.0,6,2.0937448800468106,1.4369617966076171,1.389234977231094,1.1491256993632422,1.244390744395494,1.2094376189074507,1.1821915758370878,1.2244818817117136,h2_buffer_B600_d,31277.0,-243530.0,1300707.0
29,46649.0,650.0,47299.0,128156.0,1.0,1.0,1.0,0.0,0,7618.0,995750.0,1003368.0,-828998.0,1.0,1.0,1.0,0.0,0,192601.0,112150.0,304751.0,209519.0,1.0,1.0,1.0,0.0,0,246868.0,1108550.0,1355418.0,-491323.0,1.0,1.0,1.0,0.0,0,681.0,649.0,3441.0,20594.0,6,1.7452908856219225,1.3918127772580497,1.369741886896685,1.1352724496757605,1.1773981092568004,1.139435101867345,1.1606115157031733,1.1915421142114802,h2_buffer_B600_d,31068.0,-222164.0,1308119.0
30,48996.0,2390.0,51386.0,124899.0,1.0,1.0,1.0,0.0,0,9146.0,967870.0,977016.0,-802586.0,1.0,1.0,1.0,0.0,0,193050.0,112270.0,305320.0,207505.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,251192.0,1082530.0,1333722.0,-470182.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,690.0,577.0,3282.0,20896.0,6,1.5358117946851113,2.4524581382985104,1.3897215843828439,1.1260294696833215,1.1857256405875134,1.1414518922331636,1.1667060600326848,1.1848617890666122,h2_buffer_B600_d,34435.0,-189324.0,1282336.0
11,19617.0,410.0,20027.0,155608.0,1.0,1.0,1.0,0.0,0,5489.0,859860.0,865349.0,-685154.0,1.0,1.0,1.0,0.0,0,124048.0,92000.0,216048.0,292902.0,1.0,1.0,1.0,0.0,0,149154.0,952270.0,1101424.0,-236644.0,1.0,1.0,1.0,0.0,0,733.0,669.0,2951.0,25057.0,6,2.687718115482233,1.900129693317245,1.570017114002214,1.1002820999646674,1.1761961809539645,1.189585451170101,1.1689928800834388,1.2158367773452319,h2_buffer_B60_d,3390.0,-12305.0,1081397.0
12,18554.0,740.0,19294.0,156691.0,1.0,1.0,1.0,0.0,0,6050.0,853140.0,859190.0,-680245.0,1.0,1.0,1.0,0.0,0,122649.0,92320.0,214969.0,294731.0,1.0,1.0,1.0,0.0,0,147253.0,946200.0,1093453.0,-228823.0,1.0,1.0,1.0,0.0,0,731.0,675.0,2944.0,25176.0,6,2.0760291888974236,1.4514787335179598,1.570554278579937,1.0579904532054583,1.2121918254467086,1.1697993660542239,1.179080881519315,1.202825639367867,h2_buffer_B60_d,3268.0,-17087.0,1074159.0
13,17986.0,510.0,18496.0,159179.0,1.0,1.0,1.0,0.0,0,5783.0,835700.0,841483.0,-663128.0,1.0,1.0,1.0,0.0,0,123106.0,89370.0,212476.0,295184.0,1.0,1.0,1.0,0.0,0,146875.0,925580.0,1072455.0,-208765.0,1.0,1.0,1.0,0.0,0,722.0,633.0,2866.0,24647.0,6,1.7704134292840967,2.2928550126926637,1.586057213988627,1.1360594575077494,1.1682711852444363,1.168781924527167,1.1567963619134987,1.2180750762583865,h2_buffer_B60_d,3289.0,-4535.0,1053959.0
14,18290.0,570.0,18860.0,156520.0,1.0,1.0,1.0,0.0,0,5276.0,849380.0,854656.0,-675506.0,1.0,1.0,1.0,0.0,0,122262.0,89550.0,211812.0,297383.0,1.0,1.0,1.0,0.0,0,145828.0,939500.0,1085328.0,-221603.0,1.0,1.0,1.0,0.0,0,722.0,654.0,2882.0,24671.0,6,2.3607576799633203,2.302812027549135,1.5849843296265704,1.1414347967279068,1.1766541563144173,1.1698035081493936,1.1652586093771755,1.2211504823620156,h2_buffer_B60_d,3148.0,-6531.0,1066468.0
15,18863.0,410.0,19273.0,156652.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,5970.0,870530.0,876500.0,-696190.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,124048.0,89870.0,213918.0,295177.0,1.0,1.0,1.0,0.0,0,148881.0,960810.0,1109691.0,-244361.0,1.0,1.0,1.0,0.0,0,743.0,670.0,2966.0,25588.0,6,1.6431703442573016,1.5227308207858488,1.5606994435444106,1.102306480434539,1.1812020127099834,1.1650291421721575,1.1631159831053324,1.210207283882925,h2_buffer_B60_d,3198.0,-4540.0,1090418.0
16,19433.0,360.0,19793.0,155182.0,1.0,1.0,1.0,0.0,0,5529.0,843400.0,848929.0,-670384.0,1.0,1.0,1.0,0.0,0,124000.0,89780.0,213780.0,295995.0,1.0,1.0,1.0,0.0,0,148962.0,933540.0,1082502.0,-219207.0,1.0,1.0,1.0,0.0,0,728.0,631.0,2852.0,24860.0,6,2.0407576891344803,2.1792143440216534,1.5568148562410462,1.1098189100129385,1.1738761867267191,1.1760909657705423,1.1637073468257215,1.2152516626631342,h2_buffer_B60_d,3468.0,-1353.0,1062709.0
